mk	F
0.029999999999999999	1.4766404069945668e-26
0.050000000000000003	3.5708513324417461e-26
0.10000000000000001	1.045861931001729e-25
0.20000000000000001	3.4764075362215712e-25
0.29999999999999999	9.8448022568553988e-25
0.5	1.3504302232791351e-23

