mk	F
0.029999999999999999	1.0508737580729385e-25
0.050000000000000003	4.4906747661099577e-25
0.10000000000000001	3.7638063633593416e-24
0.20000000000000001	3.7656316560787536e-23
0.29999999999999999	1.9479056746272308e-22
0.5	4.4112024945020769e-21

