mk	F
0.029999999999999999	6.8414011602037615e-18
0.050000000000000003	4.254672805882274e-18
0.10000000000000001	1.3738561310623111e-17
0.20000000000000001	1.2972838169094464e-16
0.29999999999999999	6.5368629079026829e-16
0.5	1.0617551843192474e-15

